Super_Word,Value
shop,set(['shop'])
load,"set(['load', 'frame'])"
dont,set(['dont'])
office,set(['office'])
show,set([u'show'])
color,set(['color'])
image,set(['image'])
people,set(['people'])
trade,set(['trade'])
protest,set([u'protest'])
sleep,"set(['sleep', 'bed'])"
costume,set([u'costume'])
seats,set(['seats'])
go,"set(['go', 'look', u'get'])"
lesson,set([u'lesson'])
reflective,set(['reflective'])
childrens,set(['childrens'])
little,set(['little'])
colorspatterns,set(['colorspatterns'])
sheet,set([u'sheet'])
projector,set(['projector'])
working,set(['working'])
start,set(['start'])
support,set(['support'])
distracted,set(['distracted'])
redecorate,set(['redecorate'])
embarassed,set(['embarassed'])
brighter,"set(['brighter', 'darker'])"
much,set(['much'])
music,set(['music'])
helps,set(['helps'])
curtain,set([u'curtain'])
ex,set(['ex'])
type,set(['type'])
direction,set([u'direction'])
blanket,"set(['tablecloth', 'sweating', 'blanket', 'sweat', u'stain', u'pillow', 'carpet'])"
worker,set([u'worker'])
back,set(['back'])
change,set([u'change'])
flag,set(['flag'])
construction,set(['construction'])
adult,set(['adult'])
child,set(['child'])
cape,set(['cape'])
promote,set(['promote'])
day,set(['day'])
room,set(['room'])
case,set(['case'])
school,"set(['school', 'college', u'student'])"
like,set(['like'])
sleeve,set(['sleeve'])
presentation,set([u'presentation'])
runway,"set(['runway', 'road'])"
cry,set([u'cry'])
laying,set(['laying'])
decorate,set(['decorate'])
car,set(['car'])
ie,set(['ie'])
display,"set(['screen', 'display'])"
something,set(['something'])
square,set(['square'])
often,set(['often'])
give,"set(['make', 'keep', 'take', 'give'])"
halloween,"set(['halloween', 'dancing'])"
play,set(['play'])
mural,set(['mural'])
need,"set(['need', 'want'])"
tshirt,set(['tshirt'])
design,set(['design'])
booth,set(['booth'])
whichever,set(['whichever'])
in,set(['in'])
billboard,set(['billboard'])
logo,set([u'logo'])
clothing,"set(['clothing', 'wear', 'hunting', 'clothes'])"
campus,set(['campus'])
different,"set(['certain', 'different', 'various'])"
superhero,set(['superhero'])
night,"set(['wedding', 'night'])"
turn,set([u'turn'])
movie,"set(['movie', u'video'])"
message,set([u'message'])
trip,set(['trip'])
note,set([u'note'])
also,set(['also'])
slideshows,set(['slideshows'])
buildings,set(['buildings'])
used,set(['used'])
watch,set(['watch'])
time,set([u'time'])
hang,set(['hang'])
collection,set(['collection'])
holidays,set(['holidays'])
reflect,set(['reflect'])
reason,"set([u'reason', u'purpose'])"
regular,"set(['regular', 'uniform'])"
shifting,set(['shifting'])
advertisement,set([u'advertisement'])
put,set(['put'])
based,set(['based'])
teach,set(['teach'])
hand,set(['hand'])
data,set(['data'])
wall,set(['wall'])
kid,"set(['girl', 'shirt', u'kid'])"
classroom,set([u'classroom'])
on,set(['on'])
theater,set([u'theater'])
candidate,set(['candidate'])
older,set(['older'])
painting,set(['painting'])
later,set(['later'])
running,set(['running'])
anytime,set(['anytime'])
etc,set(['etc'])
sons,set(['sons'])
camo,set(['camo'])
reception,set(['reception'])
pattern,"set([u'pattern', 'fabric'])"
interactive,set(['interactive'])
its,set(['its'])
