Super_Word,Value
,set([''])
set,set(['set'])
dance,"set(['dance', u'band', 'music', u'rock'])"
tip,"set([u'plate', 'rocks', 'tip', 'mine', 'surface', 'air', 'water', 'weather', 'flowing', 'recharge', 'beaches', 'cool'])"
sporting,"set(['bars', u'tourist', 'sporting', 'parks', 'clubs', 'theatres'])"
paper,"set(['pen', 'paper'])"
questions,"set(['problems', 'suggestions', u'question', 'answers', 'questions'])"
world,set(['world'])
cold,set(['cold'])
appetizersetc,set(['appetizersetc'])
before,"set(['again', 'next', 'afterwards', 'before'])"
one,"set(['two', 'one'])"
content,set(['content'])
cut,"set(['put', 'cut'])"
based,set(['based'])
thwarting,set(['thwarting'])
mroe,set(['mroe'])
poetic,set(['poetic'])
panflets,set(['panflets'])
passive,"set(['passive', 'neutral'])"
attraction,"set(['touch', u'attraction', 'touching', 'eye', 'face'])"
germain,"set(['pens', u'tablet', 'sp', 'misc', 'germain', 'im', 'mixup'])"
present,set(['present'])
include,"set(['include', 'contain'])"
local,set(['local'])
resources,set(['resources'])
gave,set(['gave'])
real,set(['real'])
crash,"set(['strike', u'crash'])"
captivating,set(['captivating'])
far,set(['far'])
big,set(['big'])
showing,set(['showing'])
prohibition,set(['prohibition'])
appetizer,set(['appetizer'])
cook,set([u'cook'])
using,set(['using'])
festuve,set(['festuve'])
like,set(['like'])
easily,"set(['easily', 'directly', 'fully'])"
school,"set([u'school', u'teacher', u'student'])"
reading,set(['reading'])
prize,set([u'prize'])
inviting,set(['inviting'])
called,set(['called'])
researpapers,set(['researpapers'])
auto,set(['auto'])
list,set(['list'])
large,"set(['large', 'small', 'larger', 'smaller', 'limited'])"
either,set(['either'])
recommendations,set(['recommendations'])
wtth,set(['wtth'])
grab,"set(['customize', 'toss', 'pretend', 'decorate', 'blur', 'grab'])"
3d,set(['3d'])
stationary,"set(['direction', u'medium', 'light', 'wave', 'heat', 'stationary'])"
status,set(['status'])
right,"set(['right', 'left'])"
art,set(['art'])
deal,set([u'deal'])
people,set(['people'])
house,"set(['house', 'seat'])"
hard,"set(['busy', 'simple', 'convenient', 'hard', 'cheap', 'clean', 'quick', 'expensive'])"
idea,"set(['concept', 'way', 'practice', 'idea', 'experience', u'possibility', 'suggestion', 'situation', 'fact', 'view'])"
tvs,"set(['file', 'monitor', 'platform', 'email', u'format', 'appliance', 'tvs', 'server', 'interface', 'program', 'mime', 'cam', u'desk', 'device', 'login', 'copy', 'message', 'store', 'phone'])"
sign,set(['sign'])
past,"set(['past', 'future'])"
see,set(['see'])
used,"set(['available', 'used', 'applicable', 'preferred', 'linked'])"
itsel,set(['itsel'])
placemats,set(['placemats'])
recommendation,"set([u'comment', 'complaint', 'request', 'statement', u'recommendation'])"
further,set(['further'])
sport,"set(['play', 'played', 'beat', 'season', 'football', u'game', 'competition', 'record', 'tour', 'games', 'team', u'sport'])"
event,"set(['event', 'events'])"
special,set([u'special'])
even,set(['even'])
appear,set(['appear'])
scale,set(['scale'])
websitemenu,set(['websitemenu'])
movie,"set(['picture', 'television', 'trivia', 'guest', 'clip', 'show', 'tv', u'movie', u'screen', 'watch', u'feature', u'poster', 'specials', 'theme', u'clown', 'night', 'host', 'animated', u'cartoon', u'kid'])"
selected,set(['selected'])
current,set(['current'])
waiting,"set(['waiting', 'preparing'])"
version,set(['version'])
caloriesnutrition,set(['caloriesnutrition'])
example,set(['example'])
new,set(['new'])
staff,"set(['board', 'staff'])"
