Super_Word,Value
colorchanging,set(['colorchanging'])
doorbell,set(['doorbell'])
emergency,"set(['person', u'warning', 'normally', 'emergency'])"
whie,set(['whie'])
replace,"set(['feed', 'everyone', 'replace', 'caution', 'want', 'impossible', 'seem', 'capture', 'appear', 'make', 'actually', 'take', 'way', 'correct', 'build', 'hang', 'watch', 'reflect', 'know', 'put', 'change', 'easily', 'large', 'collect', 'difficult', 'create'])"
see,"set([u'note', 'see', 'there'])"
computer,"set(['set', 'portable', 'show', u'color', 'photo', 'frame', 'artwork', 'scoreboard', 'product', 'charts', u'player', 'theater', 'computer', 'design', 'chat', 'news', u'billboard', 'table', u'message', u'sport', 'monitors', 'web', 'management', 'monitor', 'filming', 'tv', u'movie', 'system', 'virtual', 'reality', 'maps', 'program', u'presentation', 'televisions', 'picture', 'play', u'ability', u'screen', 'game', 'desk', 'redesign', 'television', u'resource', 'space', 'powerpoint', u'project', 'slide', 'diy', 'team', 'video', u'piece', 'display'])"
eaisily,set(['eaisily'])
claimed,"set(['claimed', 'finished', 'displayed'])"
cold,"set(['cold', 'hot'])"
presenentations,set(['presenentations'])
redo,set(['redo'])
school,"set(['school', u'meeting'])"
smartphones,set(['smartphones'])
updatable,set(['updatable'])
customizable,"set(['fashion', 'art', 'gold', 'mural', 'talking', 'adjustable', u'dish', 'clothing', 'tablecloth', 'giant', 'fabric', 'camping', 'cloak', 'invisibility', 'food', u'poster', 'wallpaper', 'unusual', 'draped', 'cloth', 'decorating', 'rush', 'like', 'customizable', 'clothes'])"
youre,set(['youre'])
youtube,set(['youtube'])
theyre,set(['theyre'])
unsual,set(['unsual'])
interior,"set([u'map', 'ceiling', 'room', 'outside', 'wall', 'onto', 'inside', 'floor', 'park', 'doorway', u'surface', 'flag', 'entire', u'neighbor', 'projecting', 'interior', u'ring', 'covering', u'image', 'side', 'tent'])"
zoomable,set(['zoomable'])
