Super_Word,Value
,set([''])
called,set(['called'])
shot,set(['shot'])
show,set(['show'])
dance,"set(['dance', 'music'])"
copy,set(['copy'])
dresigns,set(['dresigns'])
recipe,set([u'recipe'])
bring,"set(['draw', 'get', 'give', 'send', 'keep', 'bring'])"
team,set(['team'])
go,set(['go'])
appetizersetc,set(['appetizersetc'])
find,set(['find'])
staff,set(['staff'])
whose,set(['whose'])
coloring,set(['coloring'])
based,set(['based'])
calculate,set(['calculate'])
tv,"set(['tv', 'television'])"
menu,"set([u'format', 'menu', 'server', 'menus', 'mime', 'file', 'interface', 'login', 'email'])"
themed,set(['themed'])
outside,set(['outside'])
theme,set(['theme'])
program,set(['program'])
promoting,set(['promoting'])
pretty,set(['pretty'])
announce,set(['announce'])
include,set(['include'])
local,set(['local'])
sent,set(['sent'])
ingredient,set([u'ingredient'])
pens,set(['pens'])
busy,set(['busy'])
touchscreen,set(['touchscreen'])
recharge,set(['recharge'])
without,set(['without'])
linked,set(['linked'])
familiar,set(['familiar'])
blur,set(['blur'])
watch,set(['watch'])
prohibition,set(['prohibition'])
appetizer,set(['appetizer'])
preparing,set(['preparing'])
cook,set([u'cook'])
festuve,set(['festuve'])
room,set(['room'])
entire,set(['entire'])
school,set([u'school'])
reading,set(['reading'])
bar,set(['bar'])
prize,set([u'prize'])
photographed,set(['photographed'])
message,set(['message'])
list,set(['list'])
applicable,set(['applicable'])
sandwich,set(['sandwich'])
specials,set(['specials'])
item,set([u'item'])
recommendations,set(['recommendations'])
quick,set(['quick'])
enhance,"set(['incorporate', 'create', 'utilize', 'encourage', 'ensure', 'eliminate', 'allow', u'affect', 'enhance'])"
grab,set(['grab'])
view,set(['view'])
enjoy,"set(['enjoy', 'offer'])"
set,set(['set'])
art,set(['art'])
version,set(['version'])
inevitably,set(['inevitably'])
tree,set([u'tree'])
liquor,"set(['desserts', 'dessert', 'liquor', 'pots', 'cloth', 'beer', u'beverage', 'crab', 'dish', 'pizza', 'clothing', 'seafood', 'drinks'])"
researpapers,set(['researpapers'])
direct,set(['direct'])
lot,set(['lot'])
seat,set(['seat'])
chef,set(['chef'])
see,set(['see'])
computer,set(['computer'])
video,"set(['audio', u'video', 'clip'])"
placemats,set(['placemats'])
further,set(['further'])
sport,set([u'sport'])
makers,set(['makers'])
best,set(['best'])
even,set(['even'])
websitemenu,set(['websitemenu'])
clock,set(['clock'])
movie,set([u'movie'])
review,set([u'review'])
selected,set(['selected'])
idle,set([u'idle'])
current,set(['current'])
wouldnt,set(['wouldnt'])
waiting,"set(['ready', 'waiting'])"
future,set(['future'])
flowing,set(['flowing'])
new,set(['new'])
juggle,set(['juggle'])
increasing,set(['increasing'])
across,set(['across'])
3d,set(['3d'])
available,set(['available'])
full,set(['full'])
ability,set(['ability'])
